X,Y,ID,NAME,ADDRESS,CITY,STATE,TELEPHONE,TYPE,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER
-90.5643155,40.1181628,16562681,SARAH D CULBERTSON MEMORIAL HOSPITAL,238 SOUTH CONGRESS STREET,RUSHVILLE,IL,(217) 322-4321,CRITICAL ACCESS,SCHUYLER,USA,40.1181628,-90.5643155,GOVERNMENT - DISTRICT/AUTHORITY
-146.3465517,61.13653378,2699686,PROVIDENCE VALDEZ MEDICAL CENTER,911 MEALS AVENUE,VALDEZ,AK,(907) 835-2249,GENERAL ACUTE CARE,VALDEZ-CORDOVA,USA,61.13653378,-146.3465517,GOVERNMENT - LOCAL
-110.9470982,41.26382872,4382931,WYOMING STATE HOSPITAL,831 HIGHWAY 150 SOUTH,EVANSTON,WY,(307) 789-3464,PSYCHIATRIC,UINTA,USA,41.26382872,-110.9470982,GOVERNMENT - STATE
-87.06689111,35.60716387,8038401,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVENUE,COLUMBIA,TN,(931) 381-1111,GENERAL ACUTE CARE,MAURY,USA,35.60716387,-87.06689111,GOVERNMENT - LOCAL
-88.31030458,36.29654269,6538242,HENRY COUNTY MEDICAL CENTER,301 TYSON AVENUE,PARIS,TN,(731) 642-1220,GENERAL ACUTE CARE,HENRY,USA,36.29654269,-88.31030459,GOVERNMENT - DISTRICT/AUTHORITY
-85.19086883,35.62068597,437367,ERLANGER BLEDSOE,71 WHEELERTOWN AVE,PIKEVILLE,TN,(423) 447-2112,GENERAL ACUTE CARE,BLEDSOE,USA,35.62068597,-85.19086883,GOVERNMENT - DISTRICT/AUTHORITY
-88.10794649,36.05521682,338320,CAMDEN GENERAL HOSPITAL,175 HOSPITAL STREET,CAMDEN,TN,(731) 584-6135,GENERAL ACUTE CARE,BENTON,USA,36.05521682,-88.10794649,GOVERNMENT - DISTRICT/AUTHORITY
-83.95871505,35.75646224,15037804,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,(865) 983-7211,GENERAL ACUTE CARE,BLOUNT,USA,35.75646224,-83.95871505,GOVERNMENT - LOCAL
-85.29004745,35.04889413,2737403,ERLANGER MEDICAL CENTER,975 EAST THIRD STREET,CHATTANOOGA,TN,(423) 778-7000,GENERAL ACUTE CARE,HAMILTON,USA,35.04889413,-85.29004745,GOVERNMENT - DISTRICT/AUTHORITY
-85.30202706,35.1235785,14437415,ERLANGER NORTH CAMPUS,632 MORRISON SPRINGS ROAD,CHATTANOOGA,TN,(423) 778-3300,GENERAL ACUTE CARE,HAMILTON,USA,35.1235785,-85.30202706,GOVERNMENT - DISTRICT/AUTHORITY
-86.81925004,35.91616226,15937067,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,(615) 435-5000,GENERAL ACUTE CARE,WILLIAMSON,USA,35.91616226,-86.81925004,GOVERNMENT - LOCAL
-84.98177946,35.52910134,15137321,RHEA MEDICAL CENTER,9400 RHEA COUNTY HIGHWAY,DAYTON,TN,(423) 775-1121,GENERAL ACUTE CARE,RHEA,USA,35.52910134,-84.98177946,GOVERNMENT - LOCAL
-95.73769964,38.20227177,566839,COFFEY COUNTY HOSPITAL,801 NORTH 4TH STREET,BURLINGTON,KS,(620) 364-2121,GENERAL ACUTE CARE,COFFEY,USA,38.20227177,-95.73769964,GOVERNMENT - LOCAL
-96.2938025,37.83569758,1267045,GREENWOOD COUNTY HOSPITAL,100 W 16TH STREET,EUREKA,KS,(620) 583-7451,CRITICAL ACCESS,GREENWOOD,USA,37.83569758,-96.2938025,GOVERNMENT - LOCAL
-96.94226508,38.68010201,1967449,HERINGTON MUNICIPAL HOSPITAL,100 E HELEN STREET,HERINGTON,KS,(785) 258-2207,CRITICAL ACCESS,DICKINSON,USA,38.68010201,-96.94226508,GOVERNMENT - LOCAL
-97.03850329,37.13299682,4667005,SOUTH CENTRAL KS  MED CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,(620) 442-2500,GENERAL ACUTE CARE,COWLEY,USA,37.13299682,-97.03850329,GOVERNMENT - LOCAL
-95.70833215,37.40957059,9366757,WILSON MEDICAL CENTER,REECE CAMPUS 2600 OTTAWA ROAD,NEODESHA,KS,(620) 325-8369,GENERAL ACUTE CARE,WILSON,USA,37.40957059,-95.70833215,GOVERNMENT - LOCAL
-99.8881128,39.83794589,9567654,NORTON COUNTY HOSPITAL,102 E HOLME STREET,NORTON,KS,(785) 877-3351,GENERAL ACUTE CARE,NORTON,USA,39.83794589,-99.8881128,GOVERNMENT - LOCAL
-94.68744667,29.7525574,6277514,BAYSIDE COMMUNITY HOSPITAL,200 HOSPITAL DRIVE,ANAHUAC,TX,(409) 267-3143,GENERAL ACUTE CARE,CHAMBERS,USA,29.7525574,-94.68744667,GOVERNMENT - LOCAL
-101.4620288,31.19744523,7176932,REAGAN MEMORIAL HOSPITAL,805 NORTH MAIN AVENUE,BIG LAKE,TX,NOT AVAILABLE,GENERAL ACUTE CARE,REAGAN,USA,31.19744523,-101.4620288,GOVERNMENT - DISTRICT/AUTHORITY
-98.82114248,32.39982064,17176448,EASTLAND MEMORIAL HOSPITAL,304 SOUTH DAUGHERTY AVENUE,EASTLAND,TX,(254) 629-2601,GENERAL ACUTE CARE,EASTLAND,USA,32.39982064,-98.82114248,GOVERNMENT - DISTRICT/AUTHORITY
-98.17497259,29.15850063,19778114,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,(830) 393-1303,GENERAL ACUTE CARE,WILSON,USA,29.15850063,-98.17497259,GOVERNMENT - DISTRICT/AUTHORITY
-97.1627319,33.64636264,21876240,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BOULEVARD,GAINESVILLE,TX,(940) 665-1751,GENERAL ACUTE CARE,COOKE,USA,33.64636264,-97.1627319,GOVERNMENT - DISTRICT/AUTHORITY
-96.12397074,33.12231408,23075401,HUNT REGIONAL MEDICAL CENTER GREENVILLE,4215 JOE RAMSEY BOULEVARD,GREENVILLE,TX,(903) 408-5000,GENERAL ACUTE CARE,HUNT,USA,33.12231408,-96.12397074,GOVERNMENT - DISTRICT/AUTHORITY
-97.42934318,29.51759211,23178629,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,TX,(830) 672-7581,GENERAL ACUTE CARE,GONZALES,USA,29.51759211,-97.42934318,GOVERNMENT - DISTRICT/AUTHORITY
-98.58396742,33.08958211,23376450,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAPEVINE,TX,(940) 549-3400,GENERAL ACUTE CARE,YOUNG,USA,33.08958211,-98.58396742,GOVERNMENT - LOCAL
-96.93821283,29.45740267,23777964,LAVACA MEDICAL CENTER,1400 NORTH TEXANA STREET,HARLINGEN,TX,(361) 798-3671,GENERAL ACUTE CARE,LAVACA,USA,29.45740267,-96.93821283,GOVERNMENT - DISTRICT/AUTHORITY
-99.13448254,29.33462296,25278861,MEDINA REGIONAL HOSPITAL,3100 AVENUE E,HOUSTON,TX,(830) 426-7838,GENERAL ACUTE CARE,MEDINA,USA,29.33462296,-99.13448254,GOVERNMENT - DISTRICT/AUTHORITY
-98.17012713,33.22507119,30976458,FAITH COMMUNITY HOSPITAL,717 MAGNOLIA STREET,JACKSBORO,TX,NOT AVAILABLE,GENERAL ACUTE CARE,JACK,USA,33.22507119,-98.17012713,GOVERNMENT - DISTRICT/AUTHORITY
-94.97117494,33.17559939,39275455,TITUS REGIONAL MEDICAL CENTER,2001 NORTH JEFFERSON AVENUE,MOUNT PLEASANT,TX,(903) 577-6000,GENERAL ACUTE CARE,TITUS,USA,33.17559939,-94.97117494,GOVERNMENT - DISTRICT/AUTHORITY
-103.5140298,31.40118876,42179772,REEVES COUNTY HOSPITAL,2323 TEXAS STREET,PECOS,TX,(432) 447-3551,GENERAL ACUTE CARE,REEVES,USA,31.40118876,-103.5140298,GOVERNMENT - DISTRICT/AUTHORITY
-99.11725719,28.89630465,42878061,FRIO REGIONAL HOSPITAL,200 IH 35 SOUTH,PEARSALL,TX,(830) 334-3617,GENERAL ACUTE CARE,FRIO,USA,28.89630465,-99.1172572,GOVERNMENT - DISTRICT/AUTHORITY
-96.72660111,32.97431653,44175080,METHODIST RICHARDSON MEDICAL CENTER,401 WEST CAMPBELL ROAD,RICHARDSON,TX,(469) 204-2000,GENERAL ACUTE CARE,DALLAS,USA,32.97431653,-96.72660111,GOVERNMENT - DISTRICT/AUTHORITY
-95.77093702,29.57632884,44377469,OAKBEND MEDICAL CENTER,1705 JACKSON STREET,RICHMOND,TX,(281) 341-3000,GENERAL ACUTE CARE,FORT BEND,USA,29.57632884,-95.77093702,GOVERNMENT - DISTRICT/AUTHORITY
-95.62369558,30.08730408,52377375,TOMBALL REGIONAL HOSPITAL,605 HOLDERRIETH BOULEVARD,TOMBALL,TX,(281) 401-7500,GENERAL ACUTE CARE,HARRIS,USA,30.08730408,-95.62369558,GOVERNMENT - DISTRICT/AUTHORITY
-99.76783721,29.21411967,54378801,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,TX,(830) 278-6251,GENERAL ACUTE CARE,UVALDE,USA,29.21411967,-99.76783721,GOVERNMENT - DISTRICT/AUTHORITY
-100.2703597,35.43933961,56979096,PARKVIEW HOSPITAL,901 SOUTH SWEETWATER STREET,WHEELER,TX,(806) 826-5581,GENERAL ACUTE CARE,WHEELER,USA,35.43933961,-100.2703597,GOVERNMENT - DISTRICT/AUTHORITY
-99.95913544,31.94922151,57479567,NORTH RUNNELS HOSPITAL,7821 TEXAS 153,WINTERS,TX,(325) 754-4553,GENERAL ACUTE CARE,RUNNELS,USA,31.94922151,-99.95913544,GOVERNMENT - DISTRICT/AUTHORITY
-96.16663813,33.58458954,14375418,SAM RAYBURN MEMORIAL VETERANS CENTER,1201 E 9TH ST,BONHAM,TX,(903) 583-2111,MILITARY,FANNIN,USA,33.58458954,-96.16663814,GOVERNMENT - FEDERAL
-101.4610176,31.20401254,80076932,REAGAN MEMORIAL HOSPITAL,1300 N MAIN AVE,BIG LAKE,TX,(325) 884-2561,GENERAL ACUTE CARE,REAGAN,USA,31.20401254,-101.4610176,GOVERNMENT - DISTRICT/AUTHORITY
-86.18398589,39.77788276,157146254,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,(317) 880-4818,GENERAL ACUTE CARE,MARION,USA,39.77788276,-86.18398589,GOVERNMENT - LOCAL
-96.53121111,31.53271119,23576642,LIMESTONE MEDICAL CENTER,701 MCCLINTIC DR.,HAMLIN,TX,(254) 729-3281,CRITICAL ACCESS,LIMESTONE,USA,31.53271119,-96.53121111,GOVERNMENT - DISTRICT/AUTHORITY
-98.38424195,34.62759832,1173507,LAWTON HOSPITAL,1515 LAWRIE TATUM ROAD,LAWTON,OK,(580) 354-5000,CRITICAL ACCESS,COMANCHE,USA,34.62759832,-98.38424195,GOVERNMENT - FEDERAL
-76.30576791,36.84541393,16,NAVAL MEDICAL CENTER PORTSMOUTH,620 JOHN PAUL JONES CIRCLE,PORTSMOUTH,VA,NOT AVAILABLE,MILITARY,PORTSMOUTH,USA,36.84541393,-76.30576791,GOVERNMENT - FEDERAL
-102.3442949,33.91170687,34479339,LAMB HEALTHCARE CENTER,1500 SOUTH SUNSET AVENUE,LITTLEFIELD,TX,(806) 385-6411,GENERAL ACUTE CARE,LAMB,USA,33.91170687,-102.3442949,GOVERNMENT - LOCAL
-94.52641439,39.0640641,7864128,VA MEDICAL CENTER - KANSAS CITY,4801 LINWOOD BLVD,KANSAS CITY,MO,(816) 861-4700,MILITARY,JACKSON,USA,39.0640641,-94.5264144,GOVERNMENT - FEDERAL
-95.9743765,41.24253129,9268105,VA MEDICAL CENTER - OMAHA,4101 WOOLWORTH AVE,OMAHA,NE,(800) 451-5796,MILITARY,DOUGLAS,USA,41.24253129,-95.9743765,GOVERNMENT - FEDERAL
-93.23194052,44.97237352,58,UNIVERSITY OF MINNESOTA MEDICAL CENTER-FAIRVIEW-EAST BANK-ER,500 HARVARD ST SE,MINNEAPOLIS,MN,(612) 273-3000,GENERAL ACUTE CARE,HENNEPIN,USA,44.97237352,-93.23194052,GOVERNMENT - STATE
-97.34757981,31.07640423,15276504,OLIN E. TEAGUE VETERANS' MEDICAL CENTER,1901 VETERANS MEMORIAL DR,TEMPLE,TX,(254) 778-4811,MILITARY,BELL,USA,31.07640423,-97.34757981,GOVERNMENT - FEDERAL
-97.16414014,31.51145557,15676711,DORIS MILLER DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,4800 MEMORIAL DR,WACO,TX,(254) 752-6581,MILITARY,MCLENNAN,USA,31.51145557,-97.16414014,GOVERNMENT - FEDERAL
-97.66727696,26.17104215,15878550,VA HEALTH CARE CENTER (HCC) AT HARLINGEN,2601 VETERANS DR,HARLINGEN,TX,(956) 291-9000,MILITARY,CAMERON,USA,26.17104215,-97.66727696,GOVERNMENT - FEDERAL
-157.9542967,21.67656379,896731,KAHUKU MEDICAL CENTER,56-117  PUALALEA ST,KAHUKU,HI,(808) 293-9221,LONG TERM CARE,HONOLULU,USA,21.67656379,-157.9542967,GOVERNMENT - STATE
-85.36363112,31.21630365,11036301,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,(334) 793-8701,GENERAL ACUTE CARE,HOUSTON,USA,31.21630365,-85.36363112,GOVERNMENT - DISTRICT/AUTHORITY
-85.15640542,31.88864508,5136027,MEDICAL CENTER BARBOUR,820 WEST WASHINGTON STREET,EUFAULA,AL,(334) 688-7271,GENERAL ACUTE CARE,BARBOUR,USA,31.88864508,-85.15640542,GOVERNMENT - DISTRICT/AUTHORITY
-87.77602463,31.6943023,5536451,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HIGHWAY S,GROVE HILL,AL,(251) 275-3191,GENERAL ACUTE CARE,CLARKE,USA,31.6943023,-87.77602463,GOVERNMENT - DISTRICT/AUTHORITY
-95.03558054,40.75782323,12751632,MENTAL HEALTH INSTITUTE,1800 NORTH 16TH STREET,CLARINDA,IA,(712) 542-2161,PSYCHIATRIC,PAGE,USA,40.75782323,-95.03558055,GOVERNMENT - STATE
-116.2751392,34.13189955,16692252,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN BERNARDINO,USA,34.13189955,-116.2751392,GOVERNMENT - DISTRICT/AUTHORITY
-116.9741142,32.85234511,11692071,EDGEMOOR GERIATRIC HOSPITAL,655 PARK CENTER DRIVE,SANTEE,CA,NOT AVAILABLE,PSYCHIATRIC,SAN DIEGO,USA,32.85234511,-116.9741142,GOVERNMENT - LOCAL
-120.6348906,35.46271761,2293423,DEPARTMENT OF STATE HOSPITAL - ATASCADERO,10333 EL CAMINO REAL,ATASCADERO,CA,(805) 468-2000,PSYCHIATRIC,SAN LUIS OBISPO,USA,35.46271761,-120.6348906,GOVERNMENT - STATE
-122.864402,38.62709551,15895448,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY STREET,HEALDSBURG,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SONOMA,USA,38.62709551,-122.864402,GOVERNMENT - DISTRICT/AUTHORITY
-117.168033,33.71950227,28592585,MENIFEE VALLEY MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,CA,NOT AVAILABLE,GENERAL ACUTE CARE,RIVERSIDE,USA,33.71950227,-117.168033,GOVERNMENT - DISTRICT/AUTHORITY
-117.4598561,33.9190012,38092503,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER - D/P APH,9990 COUNTY FARM ROAD,RIVERSIDE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,RIVERSIDE,USA,33.9190012,-117.4598561,GOVERNMENT - LOCAL
-123.7922546,40.10167816,17595542,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR STREET,GARBERVILLE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,HUMBOLDT,USA,40.10167816,-123.7922546,GOVERNMENT - DISTRICT/AUTHORITY
-118.9623289,37.64395021,27393546,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD,MAMMOTH LAKES,CA,NOT AVAILABLE,GENERAL ACUTE CARE,MONO,USA,37.64395021,-118.9623289,GOVERNMENT - DISTRICT/AUTHORITY
-102.6122829,37.40437038,1581073,SOUTHEAST COLORADO HOSPITAL,373 E TENTH AVE,SPRINGFIELD,CO,(719) 523-4501,CRITICAL ACCESS,BACA,USA,37.40437038,-102.6122829,GOVERNMENT - DISTRICT/AUTHORITY
-118.9834188,36.03977122,35493258,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,TULARE,USA,36.03977122,-118.9834188,GOVERNMENT - STATE
-82.06552421,32.40713253,1330439,CANDLER COUNTY HOSPITAL,400 CEDAR ROAD,METTER,GA,NOT AVAILABLE,CRITICAL ACCESS,CANDLER,USA,32.40713253,-82.06552421,GOVERNMENT - DISTRICT/AUTHORITY
-83.37094562,33.3358662,1631024,PUTNAM GENERAL HOSPITAL,101 LAKE OCONEE PARKWAY,EATONTON,GA,NOT AVAILABLE,CRITICAL ACCESS,PUTNAM,USA,33.3358662,-83.37094562,GOVERNMENT - DISTRICT/AUTHORITY
-81.89902444,32.16588314,10030417,EVANS MEMORIAL HOSPITAL,200 NORTH RIVER STREET,CLAXTON,GA,(912) 739-5105,GENERAL ACUTE CARE,EVANS,USA,32.16588314,-81.89902445,GOVERNMENT - DISTRICT/AUTHORITY
-84.73501832,31.17548231,6331737,MILLER COUNTY HOSPITAL,209 NORTH CUTHBERT STREET,COLQUITT,GA,NOT AVAILABLE,CRITICAL ACCESS,MILLER,USA,31.17548231,-84.73501832,GOVERNMENT - DISTRICT/AUTHORITY
-84.68374246,32.8896319,6431830,WARM SPRINGS MEDICAL CENTER,5995 SPRING STREET,WARM SPRINGS,GA,NOT AVAILABLE,GENERAL ACUTE CARE,MERIWETHER,USA,32.8896319,-84.68374246,GOVERNMENT - DISTRICT/AUTHORITY
-82.40554579,33.00986749,8630434,JEFFERSON HOSPITAL,1067 PEACHTREE STREET,LOUISVILLE,GA,NOT AVAILABLE,GENERAL ACUTE CARE,JEFFERSON,USA,33.00986749,-82.40554579,GOVERNMENT - LOCAL
-83.9623,34.8861,2830512,UNION GENERAL HOSPITAL,35 HOSPITAL CIRCLE,BLAIRSVILLE,GA,NOT AVAILABLE,GENERAL ACUTE CARE,UNION,USA,34.8861,-83.9623,GOVERNMENT - DISTRICT/AUTHORITY
-91.52382805,29.80074801,6970538,FRANKLIN FOUNDATION HOSPITAL,1097 NORTHWEST BLVD,FRANKLIN,LA,(337) 828-0760,GENERAL ACUTE CARE,ST. MARY,USA,29.80074801,-91.52382805,GOVERNMENT - DISTRICT/AUTHORITY
-92.29706768,30.00808717,1470548,ABROM KAPLAN MEMORIAL HOSPITAL,1310 W 7TH ST,KAPLAN,LA,(337) 643-8300,GENERAL ACUTE CARE,VERMILION,USA,30.00808717,-92.29706768,GOVERNMENT - DISTRICT/AUTHORITY
-90.70398448,30.05187089,18870071,ST. JAMES PARISH HOSPITAL,1645 LUTCHER AVE,LUTCHER,LA,(225) 869-5512,GENERAL ACUTE CARE,ST. JAMES,USA,30.05187089,-90.70398448,GOVERNMENT - DISTRICT/AUTHORITY
-91.1585267,30.83549912,20670748,VILLA FELICIANA MEDICAL COMPLEX,5002 HIGHWAY 10,JACKSON,LA,(225) 634-4017,GENERAL ACUTE CARE,EAST FELICIANA,USA,30.83549912,-91.1585267,GOVERNMENT - STATE
-91.17235444,32.81056968,6271254,EAST CARROLL PARISH HOSPITAL,336 N HOOD ST,LAKE PROVIDENCE,LA,(318) 559-4023,GENERAL ACUTE CARE,EAST CARROLL,USA,32.81056968,-91.17235444,GOVERNMENT - DISTRICT/AUTHORITY
-92.27558967,31.86065862,22271465,HARDTNER MEDICAL CENTER,1102 N PINE RD,OLLA,LA,(318) 495-3131,GENERAL ACUTE CARE,LA SALLE,USA,31.86065862,-92.27558967,GOVERNMENT - DISTRICT/AUTHORITY
-90.51306631,30.73254578,7770422,HOOD MEMORIAL HOSPITAL,301 WALNUT ST,AMITE,LA,(985) 748-9485,GENERAL ACUTE CARE,TANGIPAHOA,USA,30.73254578,-90.51306631,GOVERNMENT - DISTRICT/AUTHORITY
-88.03025559,43.0430428,7953226,MILWAUKEE CTY BEHAVIORAL HLTH DIV,9455 W WATERTOWN PLANK RD,MILWAUKEE,WI,(414) 257-6995,PSYCHIATRIC,MILWAUKEE,USA,43.0430428,-88.03025559,GOVERNMENT - LOCAL
-91.11004987,45.45466867,11554848,RUSK COUNTY MEM HSPTL,900 COLLEGE AVE WEST,LADYSMITH,WI,(715) 532-5561,GENERAL ACUTE CARE,RUSK,USA,45.45466867,-91.11004987,GOVERNMENT - LOCAL
-88.23280782,43.02606522,14553188,WAUKESHA CTY MENTAL HLTH CTR,1501 AIRPORT RD,WAUKESHA,WI,(262) 548-7950,PSYCHIATRIC,WAUKESHA,USA,43.02606522,-88.23280782,GOVERNMENT - LOCAL
-121.8476488,39.75456397,4595926,BUTTE COUNTY PHF,592 RIO LINDO AVENUE,CHICO,CA,NOT AVAILABLE,PSYCHIATRIC,BUTTE,USA,39.75456397,-121.8476488,GOVERNMENT - LOCAL
-114.617494,34.83306592,7892363,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVENUE,NEEDLES,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN BERNARDINO,USA,34.83306592,-114.617494,GOVERNMENT - LOCAL
-122.4258734,37.77436408,25094116,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,375 LAGUNA HONDA BOULEVARD,SAN FRANCISCO,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN FRANCISCO,USA,37.77436408,-122.4258734,GOVERNMENT - LOCAL
-122.4578772,37.76307685,50694122,UCSF MEDICAL CENTER,505 PARNASSUS AVENUE,SAN FRANCISCO,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN FRANCISCO,USA,37.76307685,-122.4578772,GOVERNMENT - LOCAL
-122.4391472,37.78491971,50794115,UCSF MEDICAL CENTER AT MOUNT ZION,1600 DIVISADERO STREET,SAN FRANCISCO,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN FRANCISCO,USA,37.78491971,-122.4391472,GOVERNMENT - LOCAL
-118.4457641,34.32587172,26691342,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,NOT AVAILABLE,GENERAL ACUTE CARE,LOS ANGELES,USA,34.32587172,-118.4457641,GOVERNMENT - LOCAL
-121.3861936,36.83420125,15695023,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN BENITO,USA,36.83420125,-121.3861936,GOVERNMENT - DISTRICT/AUTHORITY
-120.1714281,41.53148907,47196104,SURPRISE VALLEY COMMUNITY HOSPITAL,741 N. MAIN STREET,CEDARVILLE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,MODOC,USA,41.53148907,-120.1714281,GOVERNMENT - DISTRICT/AUTHORITY
-122.9396569,40.73808351,50296093,TRINITY HOSPITAL,60 B EASTER AVENUE,WEAVERVILLE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,TRINITY,USA,40.73808351,-122.9396569,GOVERNMENT - DISTRICT/AUTHORITY
-120.8609966,37.75761627,32695361,OAK VALLEY DISTRICT HOSPITAL (2-RH),350 SOUTH OAK STREET,OAKDALE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,STANISLAUS,USA,37.75761627,-120.8609966,GOVERNMENT - DISTRICT/AUTHORITY
-119.3479347,36.32260683,22293277,KAWEAH DELTA REHABILITATION HOSPITAL,840 SOUTH AKERS,VISALIA,CA,NOT AVAILABLE,GENERAL ACUTE CARE,TULARE,USA,36.32260683,-119.3479347,GOVERNMENT - DISTRICT/AUTHORITY
-76.72928368,35.86278208,11527962,WASHINGTON COUNTY HOSPITAL,958 U S HIGHWAY 64 EAST,PLYMOUTH,NC,(252) 793-4135,GENERAL ACUTE CARE,WASHINGTON,USA,35.86278208,-76.72928368,GOVERNMENT - LOCAL
-93.43642444,30.45252084,3170633,DEQUINCY MEMORIAL HOSPITAL,110 W 4TH ST,DEQUINCY,LA,(337) 786-1200,GENERAL ACUTE CARE,CALCASIEU,USA,30.45252084,-93.43642444,GOVERNMENT - LOCAL
-120.240446,36.13354829,73693210,DEPARTMENT OF STATE HOSPITAL - COALINGA,24511 WEST JAYNE AVENUE,COALINGA,CA,(559) 935-4300,PSYCHIATRIC,FRESNO,USA,36.13354829,-120.240446,GOVERNMENT - STATE
-121.4240544,41.02388936,74096028,MAYERS MEMORIAL HOSPITAL,43563 STATE HWY. 299 E,FALL RIVER MILLS,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SHASTA,USA,41.02388936,-121.4240544,GOVERNMENT - DISTRICT/AUTHORITY
-122.3804882,40.55013511,74396001,SHASTA COUNTY P H F,2640 BRESLAUER WAY,REDDING,CA,NOT AVAILABLE,PSYCHIATRIC,SHASTA,USA,40.55013511,-122.3804882,GOVERNMENT - LOCAL
-121.9939471,36.98336892,74495062,TELECARE SANTA CRUZ PHF,2250 SOQUEL AVE,SANTA CRUZ,CA,NOT AVAILABLE,PSYCHIATRIC,SANTA CRUZ,USA,36.98336892,-121.9939471,GOVERNMENT - LOCAL
-119.0649148,34.3664467,74693060,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA  HOSPITAL,825 NORTH 10TH STREET,SANTA PAULA,CA,NOT AVAILABLE,GENERAL ACUTE CARE,VENTURA,USA,34.3664467,-119.0649148,GOVERNMENT - LOCAL
-85.0752262,33.56947772,86230117,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,NOT AVAILABLE,GENERAL ACUTE CARE,CARROLL,USA,33.56947772,-85.0752262,GOVERNMENT - DISTRICT/AUTHORITY
-104.8411221,39.7423045,155180045,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT PAVILION,12605 EAST 16TH AVENUE,AURORA,CO,(720) 848-0000,GENERAL ACUTE CARE,ADAMS,USA,39.7423045,-104.8411221,GOVERNMENT - STATE
-71.10174298,42.299581,10402130,LEMUEL SATTUCK HOSPITAL,170 MORTON ST,BOSTON,MA,(617) 522-8110,PSYCHIATRIC,SUFFOLK,USA,42.299581,-71.10174298,GOVERNMENT - STATE
-99.33265465,37.26807941,2467029,COMANCHE COUNTY HOSPITAL,202 S FRISCO AVE,COLDWATER,KS,(620) 582-2144,CRITICAL ACCESS,COMANCHE,USA,37.26807941,-99.33265465,GOVERNMENT - LOCAL
-95.81415202,37.53406788,4166736,FREDONIA REGIONAL HOSPITAL,1527 MADISON,FREDONIA,KS,(620) 378-2121,CRITICAL ACCESS,WILSON,USA,37.53406788,-95.81415202,GOVERNMENT - LOCAL
-95.71181071,44.9544612,8556265,CHIPPEWA CO MONTEVIDEO HOSP,824 - 11TH ST N,MONTEVIDEO,MN,(320) 269-6435,CRITICAL ACCESS,CHIPPEWA,USA,44.9544612,-95.71181072,GOVERNMENT - LOCAL
-94.36048553,37.83118452,16264772,NEVADA REGIONAL MEDICAL CENTER,800 SOUTH ASH STREET,NEVADA,MO,(417) 667-3355,GENERAL ACUTE CARE,VERNON,USA,37.83118452,-94.36048553,GOVERNMENT - LOCAL
